name,id,date,date_only
Joro,RE2002LUX-A-RE1-005,2017-03-10 19:20:26,2017-03-10
Joro,RE2002LUX-A-RE1-010,2013-10-17 22:43:28,2013-10-17
Joro,RE2002LUX-A-RE1-020,2023-04-17 20:16:04,2023-04-17
Joro,RE2002LUX-A-RE1-050,2013-10-17 22:43:37,2013-10-17
Joro,RE2002LUX-A-RE1-100,2018-06-07 21:28:35,2018-06-07
Joro,RE2002LUX-A-RE1-200,2017-06-25 16:04:00,2017-06-25
Joro,RE2008MLT-A-RE1-001,2013-10-17 22:28:56,2013-10-17
Joro,RE2008MLT-A-RE1-002,2013-10-17 22:29:01,2013-10-17
Joro,RE2008MLT-A-RE1-005,2013-10-17 22:29:05,2013-10-17
Joro,RE2008MLT-A-RE1-010,2013-10-17 22:29:09,2013-10-17
Joro,RE2008MLT-A-RE1-020,2013-10-17 22:29:12,2013-10-17
Joro,RE2008MLT-A-RE1-050,2013-10-17 22:29:17,2013-10-17
Joro,RE2008MLT-A-RE1-100,2013-10-17 22:29:21,2013-10-17
Joro,RE2008MLT-A-RE1-200,2013-10-17 22:29:28,2013-10-17
Joro,RE1999NLD-A-RE1-001,2013-10-17 22:33:44,2013-10-17
Joro,RE1999NLD-A-RE1-002,2013-10-17 22:33:49,2013-10-17
Joro,RE1999NLD-A-RE1-005,2014-10-23 21:40:40,2014-10-23
Joro,RE1999NLD-A-RE1-010,2013-10-17 22:33:55,2013-10-17
Joro,RE1999NLD-A-RE1-020,2015-03-28 10:26:15,2015-03-28
Joro,RE1999NLD-A-RE1-050,2013-10-17 22:34:01,2013-10-17
Joro,RE1999NLD-A-RE1-100,2013-10-17 22:34:07,2013-10-17
Joro,RE1999NLD-A-RE1-200,2015-03-28 10:26:45,2015-03-28
Joro,RE2002PRT-A-RE1-001,2016-10-16 12:49:01,2016-10-16
Joro,RE2002PRT-A-RE1-002,2016-10-16 12:48:33,2016-10-16
Joro,RE2002PRT-A-RE1-005,2016-01-09 21:32:23,2016-01-09
Joro,RE2002PRT-A-RE1-010,2013-10-17 22:36:07,2013-10-17
Joro,RE2002PRT-A-RE1-020,2016-10-16 12:47:04,2016-10-16
Joro,RE2002PRT-A-RE1-050,2013-10-17 22:36:16,2013-10-17
Joro,RE2002PRT-A-RE1-100,2013-10-17 22:36:21,2013-10-17
Joro,RE2002PRT-A-RE1-200,2013-10-17 22:36:26,2013-10-17
Joro,RE2006SMR-A-RE1-001,2016-04-24 13:50:25,2016-04-24
Joro,RE2006SMR-A-RE1-002,2016-04-24 13:50:32,2016-04-24
Joro,RE2006SMR-A-RE1-005,2016-04-24 13:50:40,2016-04-24
Joro,RE2006SMR-A-RE1-020,2016-04-24 13:51:09,2016-04-24
Joro,RE2006SMR-A-RE1-050,2016-04-24 13:51:25,2016-04-24
Joro,RE2006SMR-A-RE1-100,2016-04-24 13:51:34,2016-04-24
Joro,RE2006SMR-A-RE1-200,2016-04-24 13:51:46,2016-04-24
Joro,RE2009SVK-A-RE1-001,2020-01-04 17:22:38,2020-01-04
Joro,RE2009SVK-A-RE1-002,2015-05-30 11:15:56,2015-05-30
Joro,RE2009SVK-A-RE1-010,2013-10-17 22:37:48,2013-10-17
Joro,RE2009SVK-A-RE1-020,2014-05-21 23:20:50,2014-05-21
Joro,RE2009SVK-A-RE1-050,2016-01-09 21:16:09,2016-01-09
Joro,RE2009SVK-A-RE1-100,2019-06-23 17:49:44,2019-06-23
Joro,RE2009SVK-A-RE1-200,2013-10-17 22:37:41,2013-10-17
Joro,RE2007SVN-A-RE1-005,2016-10-16 12:47:53,2016-10-16
Joro,RE2007SVN-A-RE1-010,2017-06-10 13:24:13,2017-06-10
Joro,RE2007SVN-A-RE1-020,2016-04-24 16:16:20,2016-04-24
Joro,RE2007SVN-A-RE1-100,2017-06-10 13:25:07,2017-06-10
Joro,RE1999ESP-A-RE1-001,2013-10-17 22:21:55,2013-10-17
Joro,RE1999ESP-A-RE1-002,2013-10-17 22:22:20,2013-10-17
Joro,RE1999ESP-A-RE1-005,2013-10-17 22:22:32,2013-10-17
Joro,RE1999ESP-A-RE1-010,2013-10-17 22:22:39,2013-10-17
Joro,RE1999ESP-A-RE1-020,2013-10-17 22:22:47,2013-10-17
Joro,RE1999ESP-A-RE1-050,2013-10-17 22:22:54,2013-10-17
Joro,RE1999ESP-A-RE1-100,2013-10-17 22:23:00,2013-10-17
Joro,RE1999ESP-A-RE1-200,2013-10-17 22:23:06,2013-10-17
Joro,RE2014ESP-A-RE2-001,2014-05-21 23:24:09,2014-05-21
Joro,RE2014ESP-A-RE2-002,2016-01-09 21:07:34,2016-01-09
Joro,RE2014ESP-A-RE2-005,2014-05-21 23:23:12,2014-05-21
Joro,RE2014ESP-A-RE2-010,2017-05-07 15:39:59,2017-05-07
Joro,RE2014ESP-A-RE2-020,2017-05-07 15:38:24,2017-05-07
Joro,RE2014ESP-A-RE2-050,2017-11-04 21:48:59,2017-11-04
Joro,RE2014ESP-A-RE2-100,2017-06-25 15:59:31,2017-06-25
Joro,RE2014ESP-A-RE2-200,2017-05-07 15:23:13,2017-05-07
Joro,RE2005VAT-A-RE2-001,2022-11-20 13:56:51,2022-11-20
Joro,RE2005VAT-A-RE2-002,2022-11-20 13:57:26,2022-11-20
Joro,RE2005VAT-A-RE2-005,2022-11-20 13:56:59,2022-11-20
Joro,RE2005VAT-A-RE2-010,2022-11-20 13:57:32,2022-11-20
Joro,RE2005VAT-A-RE2-020,2022-11-20 13:57:03,2022-11-20
Joro,RE2005VAT-A-RE2-050,2022-11-20 13:57:50,2022-11-20
Joro,RE2005VAT-A-RE2-100,2022-11-20 13:57:10,2022-11-20
Joro,RE2005VAT-A-RE2-200,2022-11-20 13:57:16,2022-11-20
Joro,RE2006VAT-A-RE3-050,2016-04-24 14:00:11,2016-04-24
Joro,RE2011EST-A-RE1-001,2016-01-09 20:56:32,2016-01-09
Joro,RE2011EST-A-RE1-010,2014-01-05 18:34:12,2014-01-05
Joro,CC2004GRC-A-CC1-200,2014-05-21 23:19:37,2014-05-21
Joro,CC2006DEU-A-CC1-200,2017-03-10 19:18:55,2017-03-10
Joro,CC2006ITA-A-CC1-200,2013-10-17 22:47:41,2013-10-17
Joro,CC2007DEU-A-CC1-200,2014-05-21 23:17:33,2014-05-21
Joro,CC2007DEU-A-TOR-200,2013-10-17 22:46:55,2013-10-17
Joro,CC2008FRA-A-CC1-200,2013-10-17 22:46:05,2013-10-17
Joro,CC2009DEU-A-EMU-200,2016-04-24 14:25:19,2016-04-24
Joro,CC2010FRA-A-CC1-200,2017-06-25 16:04:41,2017-06-25
Joro,CC2010DEU-A-CC1-200,2014-05-21 23:18:56,2014-05-21
Joro,CC2011DEU-A-CC1-200,2016-01-09 21:00:50,2016-01-09
Joro,CC2012DEU-A-CC1-200,2017-03-10 19:17:29,2017-03-10
Joro,CC2012AUT-A-TYE-200,2016-10-16 12:44:32,2016-10-16
Joro,CC2012FRA-A-TYE-200,2013-10-17 22:45:37,2013-10-17
Joro,CC2013DEU-A-CC1-200,2014-05-21 23:18:16,2014-05-21
Joro,CC2013NLD-A-CC1-200,2016-04-24 14:13:03,2016-04-24
Joro,RE2014LVA-A-RE1-002,2015-10-15 20:50:08,2015-10-15
Joro,RE2014LVA-A-RE1-010,2017-11-04 21:48:43,2017-11-04
Joro,RE2014LVA-A-RE1-050,2024-02-28 21:15:36,2024-02-28
Joro,RE2014LVA-A-RE1-100,2023-04-17 20:13:49,2023-04-17
Joro,CC2014ESP-A-CC1-200,2024-02-28 21:11:43,2024-02-28
Joro,RE2014NLD-A-RE2-005,2015-10-15 20:44:15,2015-10-15
Joro,RE2015LTU-A-RE1-020,2023-06-27 14:16:37,2023-06-27
Joro,RE2015LTU-A-RE1-100,2022-05-28 15:46:28,2022-05-28
Joro,CC2015DEU-A-CC1-200,2017-03-10 19:18:20,2017-03-10
Joro,CC2015DEU-A-CC2-200,2016-04-24 14:27:21,2016-04-24
Joro,RE2015ESP-A-RE3-100,2018-01-13 11:56:19,2018-01-13
Joro,RE2014AND-A-RE1-020,2017-06-29 16:05:49,2017-06-29
Lili,RE2002AUT-A-RE1-001,2010-10-21 00:00:01,2010-10-21
Lili,RE2002AUT-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE2002AUT-A-RE1-005,2010-10-25 09:36:13,2010-10-25
Lili,RE2002AUT-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Lili,RE2002AUT-A-RE1-020,2010-10-24 19:13:53,2010-10-24
Lili,RE2002AUT-A-RE1-050,2010-11-29 10:26:52,2010-11-29
Lili,RE2002AUT-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE2002AUT-A-RE1-200,2010-10-21 00:00:01,2010-10-21
Lili,RE1999BEL-A-RE1-001,2011-03-28 14:25:23,2011-03-28
Lili,RE1999BEL-A-RE1-002,2011-01-20 09:04:20,2011-01-20
Lili,RE1999BEL-A-RE1-005,2010-10-31 16:39:06,2010-10-31
Lili,RE1999BEL-A-RE1-010,2011-01-20 09:05:07,2011-01-20
Lili,RE1999BEL-A-RE1-020,2010-10-31 16:40:13,2010-10-31
Lili,RE1999BEL-A-RE1-050,2010-12-09 14:57:22,2010-12-09
Lili,RE1999BEL-A-RE1-100,2010-12-18 21:19:24,2010-12-18
Lili,RE1999BEL-A-RE1-200,2010-10-21 00:00:01,2010-10-21
Lili,RE2008BEL-A-RE2-001,2011-03-28 14:23:59,2011-03-28
Lili,RE2008BEL-A-RE2-002,2011-04-19 11:45:55,2011-04-19
Lili,RE2008BEL-A-RE2-005,2011-03-28 14:24:07,2011-03-28
Lili,RE2008BEL-A-RE2-010,2011-01-20 09:05:12,2011-01-20
Lili,RE2008BEL-A-RE2-020,2011-03-28 14:24:16,2011-03-28
Lili,RE2008BEL-A-RE2-050,2010-12-18 21:20:13,2010-12-18
Lili,RE2008BEL-A-RE2-100,2012-04-09 09:19:33,2012-04-09
Lili,RE2008BEL-A-RE2-200,2011-03-28 14:24:22,2011-03-28
Lili,RE2008CYP-A-RE1-005,2015-07-02 10:02:29,2015-07-02
Lili,RE2008CYP-A-RE1-010,2013-01-04 10:28:25,2013-01-04
Lili,RE2008CYP-A-RE1-020,2011-07-07 18:15:43,2011-07-07
Lili,RE2008CYP-A-RE1-050,2012-04-04 10:11:45,2012-04-04
Lili,RE2008CYP-A-RE1-100,2013-01-04 10:27:34,2013-01-04
Lili,RE2008CYP-A-RE1-200,2012-10-26 17:29:54,2012-10-26
Lili,RE1999FIN-A-RE1-005,2011-10-20 10:37:24,2011-10-20
Lili,RE1999FIN-A-RE1-010,2017-06-06 10:03:21,2017-06-06
Lili,RE1999FIN-A-RE1-020,2010-10-24 19:13:34,2010-10-24
Lili,RE1999FIN-A-RE1-050,2016-09-12 09:35:28,2016-09-12
Lili,RE1999FIN-A-RE1-100,2010-10-24 19:11:05,2010-10-24
Lili,RE1999FIN-A-RE1-200,2010-10-24 19:12:51,2010-10-24
Lili,RE2007FIN-A-RE2-005,2017-06-06 10:03:08,2017-06-06
Lili,RE2007FIN-A-RE2-010,2011-04-05 15:14:33,2011-04-05
Lili,RE2007FIN-A-RE2-020,2017-06-06 10:03:31,2017-06-06
Lili,RE2007FIN-A-RE2-050,2010-10-24 19:14:20,2010-10-24
Lili,RE2007FIN-A-RE2-200,2010-10-24 19:12:56,2010-10-24
Lili,RE1999FRA-A-RE1-001,2010-10-21 00:00:01,2010-10-21
Lili,RE1999FRA-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE1999FRA-A-RE1-005,2010-10-21 00:00:01,2010-10-21
Lili,RE1999FRA-A-RE1-010,2010-10-25 09:37:58,2010-10-25
Lili,RE1999FRA-A-RE1-020,2010-11-22 11:09:09,2010-11-22
Lili,RE1999FRA-A-RE1-050,2010-10-21 00:00:01,2010-10-21
Lili,RE1999FRA-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE1999FRA-A-RE1-200,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-001,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-005,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-020,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-050,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE1999DEU-A-RE1-200,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-001,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-005,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-020,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-050,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE2002GRC-A-RE1-200,2010-11-01 10:33:39,2010-11-01
Lili,RE2002IRL-A-RE1-001,2011-04-19 11:45:28,2011-04-19
Lili,RE2002IRL-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE2002IRL-A-RE1-005,2011-01-20 09:04:40,2011-01-20
Lili,RE2002IRL-A-RE1-010,2011-01-20 09:04:53,2011-01-20
Lili,RE2002IRL-A-RE1-020,2011-05-17 10:40:46,2011-05-17
Lili,RE2002IRL-A-RE1-050,2011-03-22 13:27:26,2011-03-22
Lili,RE2002IRL-A-RE1-100,2011-03-28 09:15:40,2011-03-28
Lili,RE2002IRL-A-RE1-200,2011-03-14 12:55:36,2011-03-14
Lili,RE1999ITA-A-RE1-001,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-005,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-020,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-050,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ITA-A-RE1-200,2010-10-21 00:00:01,2010-10-21
Lili,RE2002LUX-A-RE1-001,2011-01-20 09:04:03,2011-01-20
Lili,RE2002LUX-A-RE1-002,2011-03-28 14:25:11,2011-03-28
Lili,RE2002LUX-A-RE1-005,2011-10-20 10:37:35,2011-10-20
Lili,RE2002LUX-A-RE1-010,2011-01-20 09:04:57,2011-01-20
Lili,RE2002LUX-A-RE1-020,2011-03-28 14:24:59,2011-03-28
Lili,RE2002LUX-A-RE1-050,2011-01-20 09:05:29,2011-01-20
Lili,RE2002LUX-A-RE1-100,2010-12-09 10:50:24,2010-12-09
Lili,RE2002LUX-A-RE1-200,2011-10-20 10:39:05,2011-10-20
Lili,RE2008MLT-A-RE1-002,2011-10-26 08:56:30,2011-10-26
Lili,RE2008MLT-A-RE1-005,2014-01-29 22:10:17,2014-01-29
Lili,RE2008MLT-A-RE1-010,2013-01-04 10:28:12,2013-01-04
Lili,RE2008MLT-A-RE1-020,2013-01-04 10:28:01,2013-01-04
Lili,RE2008MLT-A-RE1-050,2011-10-20 10:24:00,2011-10-20
Lili,RE2008MLT-A-RE1-100,2014-07-22 17:23:28,2014-07-22
Lili,RE2008MLT-A-RE1-200,2011-04-03 16:52:45,2011-04-03
Lili,RE1999NLD-A-RE1-001,2010-11-22 10:34:13,2010-11-22
Lili,RE1999NLD-A-RE1-002,2010-11-22 11:00:50,2010-11-22
Lili,RE1999NLD-A-RE1-005,2010-10-31 16:38:48,2010-10-31
Lili,RE1999NLD-A-RE1-010,2010-11-23 10:38:55,2010-11-23
Lili,RE1999NLD-A-RE1-020,2010-10-21 00:00:01,2010-10-21
Lili,RE1999NLD-A-RE1-050,2010-11-01 10:38:34,2010-11-01
Lili,RE1999NLD-A-RE1-100,2010-11-10 09:42:13,2010-11-10
Lili,RE1999NLD-A-RE1-200,2010-10-31 16:38:28,2010-10-31
Lili,RE2002PRT-A-RE1-001,2011-01-20 09:03:45,2011-01-20
Lili,RE2002PRT-A-RE1-002,2014-07-22 17:23:40,2014-07-22
Lili,RE2002PRT-A-RE1-005,2010-12-18 21:22:12,2010-12-18
Lili,RE2002PRT-A-RE1-010,2010-11-10 09:41:32,2010-11-10
Lili,RE2002PRT-A-RE1-020,2011-03-07 10:43:03,2011-03-07
Lili,RE2002PRT-A-RE1-050,2011-07-01 17:02:00,2011-07-01
Lili,RE2002PRT-A-RE1-100,2010-12-09 10:50:35,2010-12-09
Lili,RE2002PRT-A-RE1-200,2011-03-28 14:25:40,2011-03-28
Lili,RE2006SMR-A-RE1-020,2013-01-04 10:27:51,2013-01-04
Lili,RE2006SMR-A-RE1-050,2012-06-11 11:07:33,2012-06-11
Lili,RE2006SMR-A-RE1-100,2013-02-19 13:57:58,2013-02-19
Lili,RE2009SVK-A-RE1-001,2013-05-08 08:27:11,2013-05-08
Lili,RE2009SVK-A-RE1-002,2017-03-20 09:01:14,2017-03-20
Lili,RE2009SVK-A-RE1-010,2011-11-21 09:14:08,2011-11-21
Lili,RE2009SVK-A-RE1-020,2013-07-09 15:30:06,2013-07-09
Lili,RE2009SVK-A-RE1-050,2010-10-24 19:14:32,2010-10-24
Lili,RE2009SVK-A-RE1-100,2011-07-01 17:01:49,2011-07-01
Lili,RE2009SVK-A-RE1-200,2011-02-24 16:18:46,2011-02-24
Lili,RE2007SVN-A-RE1-001,2011-04-03 16:53:17,2011-04-03
Lili,RE2007SVN-A-RE1-002,2012-02-14 09:31:57,2012-02-14
Lili,RE2007SVN-A-RE1-005,2011-04-03 16:53:36,2011-04-03
Lili,RE2007SVN-A-RE1-010,2011-07-01 17:01:10,2011-07-01
Lili,RE2007SVN-A-RE1-020,2011-04-03 16:53:49,2011-04-03
Lili,RE2007SVN-A-RE1-050,2011-07-22 21:38:35,2011-07-22
Lili,RE2007SVN-A-RE1-100,2011-10-20 10:36:02,2011-10-20
Lili,RE2007SVN-A-RE1-200,2011-07-01 17:01:16,2011-07-01
Lili,RE1999ESP-A-RE1-001,2010-11-10 09:40:21,2010-11-10
Lili,RE1999ESP-A-RE1-002,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ESP-A-RE1-005,2010-10-30 13:11:10,2010-10-30
Lili,RE1999ESP-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ESP-A-RE1-020,2010-11-10 09:41:57,2010-11-10
Lili,RE1999ESP-A-RE1-050,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ESP-A-RE1-100,2010-10-21 00:00:01,2010-10-21
Lili,RE1999ESP-A-RE1-200,2010-10-30 13:12:02,2010-10-30
Lili,RE2014ESP-A-RE2-001,2012-02-22 14:34:52,2012-02-22
Lili,RE2014ESP-A-RE2-002,2013-07-04 10:51:11,2013-07-04
Lili,RE2014ESP-A-RE2-005,2012-05-10 10:16:30,2012-05-10
Lili,RE2014ESP-A-RE2-010,2017-03-27 16:14:21,2017-03-27
Lili,RE2014ESP-A-RE2-020,2017-07-12 17:43:10,2017-07-12
Lili,RE2014ESP-A-RE2-050,2017-03-27 16:14:29,2017-03-27
Lili,RE2014ESP-A-RE2-100,2016-09-12 09:35:13,2016-09-12
Lili,RE2014ESP-A-RE2-200,2012-02-22 14:34:37,2012-02-22
Lili,RE2006VAT-A-RE3-050,2011-09-02 10:11:42,2011-09-02
Lili,RE2011EST-A-RE1-001,2011-03-21 09:41:11,2011-03-21
Lili,RE2011EST-A-RE1-002,2015-10-01 10:42:30,2015-10-01
Lili,RE2011EST-A-RE1-005,2017-04-03 15:14:56,2017-04-03
Lili,RE2011EST-A-RE1-010,2011-02-15 09:56:38,2011-02-15
Lili,RE2011EST-A-RE1-020,2011-02-15 09:56:45,2011-02-15
Lili,RE2011EST-A-RE1-050,2014-07-20 12:19:03,2014-07-20
Lili,RE2011EST-A-RE1-100,2011-03-21 09:41:18,2011-03-21
Lili,CC2004GRC-A-CC1-200,2011-04-01 13:28:00,2011-04-01
Lili,CC2004ITA-A-CC1-200,2011-06-16 09:27:00,2011-06-16
Lili,CC2005AUT-A-CC1-200,2013-01-04 10:27:22,2013-01-04
Lili,CC2005ITA-A-CC1-200,2012-09-24 16:33:21,2012-09-24
Lili,CC2006BEL-A-CC1-200,2012-09-10 14:03:18,2012-09-10
Lili,CC2006DEU-A-CC1-200,2012-05-03 08:53:08,2012-05-03
Lili,CC2006ITA-A-CC1-200,2014-01-29 22:09:42,2014-01-29
Lili,CC2007DEU-A-CC1-200,2010-11-22 11:01:45,2010-11-22
Lili,CC2007LUX-A-CC1-200,2011-03-28 14:24:41,2011-03-28
Lili,CC2007AUT-A-TOR-200,2011-09-02 10:13:43,2011-09-02
Lili,CC2007FRA-A-TOR-200,2022-01-06 14:48:26,2022-01-06
Lili,CC2007DEU-A-TOR-200,2011-10-20 10:38:53,2011-10-20
Lili,CC2007GRC-A-TOR-200,2011-04-03 16:52:30,2011-04-03
Lili,CC2008BEL-A-CC1-200,2010-11-22 10:34:31,2010-11-22
Lili,CC2008FRA-A-CC1-200,2012-01-19 16:27:43,2012-01-19
Lili,CC2008DEU-A-CC1-200,2010-11-22 11:01:23,2010-11-22
Lili,CC2008ITA-A-CC1-200,2013-01-04 10:27:00,2013-01-04
Lili,CC2008SVN-A-CC1-200,2012-03-08 08:54:03,2012-03-08
Lili,CC2009BEL-A-CC1-200,2016-04-10 08:03:51,2016-04-10
Lili,CC2009DEU-A-CC1-200,2010-11-22 11:01:56,2010-11-22
Lili,CC2009ITA-A-CC1-200,2013-01-04 10:26:47,2013-01-04
Lili,CC2009AUT-A-EMU-200,2013-01-04 10:27:12,2013-01-04
Lili,CC2009DEU-A-EMU-200,2010-11-01 09:26:05,2010-11-01
Lili,CC2009ESP-A-EMU-200,2014-07-20 12:17:28,2014-07-20
Lili,CC2010BEL-A-CC1-200,2012-06-18 10:51:58,2012-06-18
Lili,CC2010FIN-A-CC1-200,2016-01-19 08:22:25,2016-01-19
Lili,CC2010FRA-A-CC1-200,2010-12-15 09:34:33,2010-12-15
Lili,CC2010DEU-A-CC1-200,2011-08-05 16:12:02,2011-08-05
Lili,CC2011BEL-A-CC1-200,2023-10-24 23:17:45,2023-10-24
Lili,CC2011DEU-A-CC1-200,2011-11-07 09:49:37,2011-11-07
Lili,CC2011ITA-A-CC1-200,2014-03-07 12:44:05,2014-03-07
Lili,CC2011NLD-A-CC1-200,2011-10-20 10:38:29,2011-10-20
Lili,CC2012BEL-A-CC1-200,2016-01-19 08:21:48,2016-01-19
Lili,CC2012DEU-A-CC1-200,2013-06-13 10:57:57,2013-06-13
Lili,CC2012AUT-A-TYE-200,2013-05-27 10:54:55,2013-05-27
Lili,CC2012BEL-A-TYE-200,2012-06-14 14:14:59,2012-06-14
Lili,CC2012FRA-A-TYE-200,2017-02-10 10:10:59,2017-02-10
Lili,CC2012DEU-A-TYE-200,2012-04-02 10:57:13,2012-04-02
Lili,CC2012ITA-A-TYE-200,2014-07-20 12:15:38,2014-07-20
Lili,CC2013DEU-A-CC1-200,2013-06-04 14:08:56,2013-06-04
Lili,CC2013NLD-A-CC1-200,2016-01-19 08:22:14,2016-01-19
Lili,CC2013ESP-A-CC1-200,2016-08-22 13:02:52,2016-08-22
Lili,CC2013DEU-A-CC2-200,2014-07-20 12:16:00,2014-07-20
Lili,CC2013ITA-A-CC2-200,2014-08-19 08:44:05,2014-08-19
Lili,RE2014LVA-A-RE1-001,2015-08-04 09:43:46,2015-08-04
Lili,RE2014LVA-A-RE1-002,2015-08-04 09:43:50,2015-08-04
Lili,RE2014LVA-A-RE1-005,2015-08-04 09:43:56,2015-08-04
Lili,RE2014LVA-A-RE1-010,2015-08-04 09:44:01,2015-08-04
Lili,RE2014LVA-A-RE1-020,2016-01-19 08:21:09,2016-01-19
Lili,RE2014LVA-A-RE1-100,2019-04-25 16:39:36,2019-04-25
Lili,CC2013NLD-A-CC2-200,2015-01-25 22:24:24,2015-01-25
Lili,CC2014BEL-A-CC1-200,2016-01-19 16:57:27,2016-01-19
Lili,CC2014DEU-A-CC1-200,2016-10-24 13:13:31,2016-10-24
Lili,CC2014NLD-A-CC1-200,2015-01-25 22:25:17,2015-01-25
Lili,CC2014SVN-A-CC1-200,2017-07-24 09:16:08,2017-07-24
Lili,RE2014NLD-A-RE2-005,2015-01-25 22:25:45,2015-01-25
Lili,RE2014NLD-A-RE2-010,2015-01-25 22:26:32,2015-01-25
Lili,RE2014NLD-A-RE2-020,2016-01-19 08:21:01,2016-01-19
Lili,RE2014NLD-A-RE2-050,2016-01-19 08:21:24,2016-01-19
Lili,RE2014NLD-A-RE2-100,2016-04-10 08:04:37,2016-04-10
Lili,RE2014NLD-A-RE2-200,2015-01-25 22:24:55,2015-01-25
Lili,RE2015LTU-A-RE1-020,2019-11-25 19:55:30,2019-11-25
Lili,RE2015LTU-A-RE1-100,2015-08-04 09:44:24,2015-08-04
Lili,RE2015LTU-A-RE1-200,2019-04-25 14:51:06,2019-04-25
Lili,RE2014BEL-A-RE3-005,2015-10-01 10:42:58,2015-10-01
Lili,CC2015DEU-A-CC1-200,2015-05-25 09:22:20,2015-05-25
Lili,CC2015DEU-A-CC2-200,2015-04-13 22:05:28,2015-04-13
Lili,CC2015AUT-A-EUF-200,2017-07-24 09:09:33,2017-07-24
Lili,CC2015DEU-A-EUF-200,2018-05-02 13:48:05,2018-05-02
Lili,CC2015NLD-A-EUF-200,2016-04-10 08:03:12,2016-04-10
Lili,CC2016AUT-A-CC1-200,2017-11-29 10:56:16,2017-11-29
Lili,CC2016DEU-A-CC1-200,2017-07-24 09:10:50,2017-07-24
Lili,CC2016SVN-A-CC1-200,2017-07-24 09:09:46,2017-07-24
Lili,CC2017DEU-A-CC1-200,2019-08-24 10:14:57,2019-08-24
Lili,RE2015ESP-A-RE3-100,2017-12-13 08:53:50,2017-12-13
Lili,CC2016GRC-A-CC1-200,2023-09-06 08:45:49,2023-09-06
Lili,CC2017FRA-A-CC2-200,2023-04-17 15:11:27,2023-04-17
Lili,CC2018DEU-A-CC1-200,2018-08-22 10:44:10,2018-08-22
Lili,CC2018FRA-A-CC2-200,2023-10-24 23:16:39,2023-10-24
Lili,CC2019DEU-A-CC2-200,2023-04-17 14:55:54,2023-04-17
Marina,RE2002AUT-A-RE1-001,2010-11-01 09:51:34,2010-11-01
Marina,RE2002AUT-A-RE1-002,2010-11-22 10:54:12,2010-11-22
Marina,RE2002AUT-A-RE1-005,2010-11-10 10:55:01,2010-11-10
Marina,RE2002AUT-A-RE1-010,2010-10-21 00:00:01,2010-10-21
Marina,RE2002AUT-A-RE1-020,2010-10-21 00:00:01,2010-10-21
Marina,RE2002AUT-A-RE1-050,2010-11-29 10:26:45,2010-11-29
Marina,RE2002AUT-A-RE1-100,2010-11-29 10:27:16,2010-11-29
Marina,RE2002AUT-A-RE1-200,2010-11-22 10:58:36,2010-11-22
Marina,RE1999BEL-A-RE1-001,2011-03-28 14:24:47,2011-03-28
Marina,RE1999BEL-A-RE1-002,2011-03-28 14:25:08,2011-03-28
Marina,RE1999BEL-A-RE1-005,2011-03-28 14:25:20,2011-03-28
Marina,RE1999BEL-A-RE1-010,2011-03-28 14:29:33,2011-03-28
Marina,RE1999BEL-A-RE1-020,2010-11-29 10:27:45,2010-11-29
Marina,RE1999BEL-A-RE1-050,2011-03-28 14:25:58,2011-03-28
